"","Year","County","NumDays"
"2981",1990,"F37153",8
"2982",1990,"F37155",6
"2983",1990,"F37157",12
"2984",1990,"F37159",11
"2985",1990,"F37161",11
"2986",1990,"F37163",9
"2987",1990,"F37165",6
"2988",1990,"F37167",10
"2989",1990,"F37169",11
"2990",1990,"F37171",11
"2991",1990,"F37173",17
"2992",1990,"F37175",14
"2993",1990,"F37177",7
"2994",1990,"F37179",8
"2995",1990,"F37181",7
"2996",1990,"F37183",8
"2997",1990,"F37185",7
"2998",1990,"F37187",6
"2999",1990,"F37189",14
"3000",1990,"F37191",9
"3001",1990,"F37193",13
"3002",1990,"F37195",6
"3003",1990,"F37197",10
"3004",1990,"F37199",16
"3005",1990,"F45001",11
"3006",1990,"F45003",8
"3007",1990,"F45005",7
"3008",1990,"F45007",10
"3009",1990,"F45009",6
"3010",1990,"F45011",8
"3011",1990,"F45013",6
"3012",1990,"F45015",13
"3013",1990,"F45017",9
"3014",1990,"F45019",9
"3015",1990,"F45021",11
"3016",1990,"F45023",8
"3017",1990,"F45025",7
"3018",1990,"F45027",10
"3019",1990,"F45029",10
"3020",1990,"F45031",6
"3021",1990,"F45033",5
"3022",1990,"F45035",10
"3023",1990,"F45037",10
"3024",1990,"F45039",10
"3025",1990,"F45041",9
"3026",1990,"F45043",10
"3027",1990,"F45045",11
"3028",1990,"F45047",11
"3029",1990,"F45049",9
"3030",1990,"F45051",10
"3031",1990,"F45053",11
"3032",1990,"F45055",7
"3033",1990,"F45057",10
"3034",1990,"F45059",13
"3035",1990,"F45061",7
"3036",1990,"F45063",11
"3037",1990,"F45065",9
"3038",1990,"F45067",9
"3039",1990,"F45069",7
"3040",1990,"F45071",10
"3041",1990,"F45073",10
"3042",1990,"F45075",9
"3043",1990,"F45077",12
"3044",1990,"F45079",9
"3045",1990,"F45081",12
"3046",1990,"F45083",10
"3047",1990,"F45085",10
"3048",1990,"F45087",11
"3049",1990,"F45089",9
"3050",1990,"F45091",9
"3051",1991,"F13001",11
"3052",1991,"F13003",11
"3053",1991,"F13005",9
"3054",1991,"F13007",6
"3055",1991,"F13009",9
"3056",1991,"F13011",11
"3057",1991,"F13013",9
"3058",1991,"F13015",8
"3059",1991,"F13017",4
"3060",1991,"F13019",8
"3061",1991,"F13021",5
"3062",1991,"F13023",8
"3063",1991,"F13025",8
"3064",1991,"F13027",14
"3065",1991,"F13029",16
"3066",1991,"F13031",18
"3067",1991,"F13033",17
"3068",1991,"F13035",8
"3069",1991,"F13037",12
"3070",1991,"F13039",16
"3071",1991,"F13043",15
"3072",1991,"F13045",11
"3073",1991,"F13047",9
"3074",1991,"F13049",16
"3075",1991,"F13051",14
"3076",1991,"F13053",10
"3077",1991,"F13055",11
"3078",1991,"F13057",12
"3079",1991,"F13059",6
"3080",1991,"F13061",5
"3081",1991,"F13063",7
"3082",1991,"F13065",16
"3083",1991,"F13067",12
"3084",1991,"F13069",14
"3085",1991,"F13071",9
"3086",1991,"F13073",8
"3087",1991,"F13075",8
"3088",1991,"F13077",11
"3089",1991,"F13079",6
"3090",1991,"F13081",9
"3091",1991,"F13083",6
"3092",1991,"F13085",7
"3093",1991,"F13087",10
"3094",1991,"F13089",10
"3095",1991,"F13091",9
"3096",1991,"F13093",10
"3097",1991,"F13095",10
"3098",1991,"F13097",9
"3099",1991,"F13099",9
"3100",1991,"F13101",17
"3101",1991,"F13103",14
"3102",1991,"F13105",10
"3103",1991,"F13107",14
"3104",1991,"F13109",13
"3105",1991,"F13111",10
"3106",1991,"F13113",8
"3107",1991,"F13115",9
"3108",1991,"F13117",9
"3109",1991,"F13119",7
"3110",1991,"F13121",11
"3111",1991,"F13123",9
"3112",1991,"F13125",8
"3113",1991,"F13127",7
"3114",1991,"F13129",10
"3115",1991,"F13131",14
"3116",1991,"F13133",11
"3117",1991,"F13135",9
"3118",1991,"F13137",8
"3119",1991,"F13139",7
"3120",1991,"F13141",7
"3121",1991,"F13143",10
"3122",1991,"F13145",12
"3123",1991,"F13147",3
"3124",1991,"F13149",11
"3125",1991,"F13151",7
"3126",1991,"F13153",8
"3127",1991,"F13155",6
"3128",1991,"F13157",8
"3129",1991,"F13159",7
"3130",1991,"F13161",12
"3131",1991,"F13163",12
"3132",1991,"F13165",17
"3133",1991,"F13167",12
"3134",1991,"F13169",7
"3135",1991,"F13171",12
"3136",1991,"F13173",11
"3137",1991,"F13175",12
"3138",1991,"F13177",11
"3139",1991,"F13179",15
"3140",1991,"F13181",11
"3141",1991,"F13183",9
"3142",1991,"F13185",12
"3143",1991,"F13187",7
"3144",1991,"F13189",11
"3145",1991,"F13191",12
"3146",1991,"F13193",10
"3147",1991,"F13195",6
"3148",1991,"F13197",10
"3149",1991,"F13199",10
"3150",1991,"F13201",5
"3151",1991,"F13205",12
"3152",1991,"F13207",9
"3153",1991,"F13209",13
"3154",1991,"F13211",7
"3155",1991,"F13213",8
"3156",1991,"F13215",15
"3157",1991,"F13217",11
"3158",1991,"F13219",8
"3159",1991,"F13221",13
"3160",1991,"F13223",10
"3161",1991,"F13225",4
"3162",1991,"F13227",8
"3163",1991,"F13229",8
"3164",1991,"F13231",11
"3165",1991,"F13233",6
"3166",1991,"F13235",11
"3167",1991,"F13237",11
"3168",1991,"F13239",4
"3169",1991,"F13241",5
"3170",1991,"F13243",9
"3171",1991,"F13245",12
"3172",1991,"F13247",9
"3173",1991,"F13249",10
"3174",1991,"F13251",14
"3175",1991,"F13253",5
"3176",1991,"F13255",9
"3177",1991,"F13257",6
"3178",1991,"F13259",6
"3179",1991,"F13261",11
"3180",1991,"F13263",9
"3181",1991,"F13265",11
"3182",1991,"F13267",14
"3183",1991,"F13269",8
"3184",1991,"F13271",10
"3185",1991,"F13273",13
"3186",1991,"F13275",15
"3187",1991,"F13277",9
"3188",1991,"F13279",13
"3189",1991,"F13281",7
"3190",1991,"F13283",15
"3191",1991,"F13285",12
"3192",1991,"F13287",8
"3193",1991,"F13289",7
"3194",1991,"F13291",8
"3195",1991,"F13293",11
"3196",1991,"F13295",7
"3197",1991,"F13297",7
"3198",1991,"F13299",17
"3199",1991,"F13301",8
"3200",1991,"F13303",11
"3201",1991,"F13305",9
"3202",1991,"F13307",12
"3203",1991,"F13309",14
"3204",1991,"F13311",9
"3205",1991,"F13313",9
"3206",1991,"F13315",12
"3207",1991,"F13317",12
"3208",1991,"F13319",8
"3209",1991,"F13321",10
"3210",1991,"F37001",9
"3211",1991,"F37003",4
"3212",1991,"F37005",4
"3213",1991,"F37007",9
"3214",1991,"F37009",5
"3215",1991,"F37011",3
"3216",1991,"F37013",10
"3217",1991,"F37015",11
"3218",1991,"F37017",11
"3219",1991,"F37019",9
"3220",1991,"F37021",9
"3221",1991,"F37023",7
"3222",1991,"F37025",4
"3223",1991,"F37027",2
"3224",1991,"F37029",11
"3225",1991,"F37031",11
"3226",1991,"F37033",6
"3227",1991,"F37035",6
"3228",1991,"F37037",9
"3229",1991,"F37039",9
"3230",1991,"F37041",9
"3231",1991,"F37043",9
"3232",1991,"F37045",8
"3233",1991,"F37047",12
"3234",1991,"F37049",10
"3235",1991,"F37051",7
"3236",1991,"F37053",11
"3237",1991,"F37055",13
"3238",1991,"F37057",6
"3239",1991,"F37059",6
"3240",1991,"F37061",13
"3241",1991,"F37063",10
"3242",1991,"F37065",9
"3243",1991,"F37067",6
"3244",1991,"F37069",8
"3245",1991,"F37071",5
"3246",1991,"F37073",10
"3247",1991,"F37075",8
"3248",1991,"F37077",8
"3249",1991,"F37079",8
"3250",1991,"F37081",7
"3251",1991,"F37083",10
"3252",1991,"F37085",10
"3253",1991,"F37087",13
"3254",1991,"F37089",6
"3255",1991,"F37091",9
"3256",1991,"F37093",6
"3257",1991,"F37095",12
"3258",1991,"F37097",8
"3259",1991,"F37099",11
"3260",1991,"F37101",8
"3261",1991,"F37103",12
"3262",1991,"F37105",9
"3263",1991,"F37107",9
"3264",1991,"F37109",6
"3265",1991,"F37111",7
"3266",1991,"F37113",13
"3267",1991,"F37115",5
"3268",1991,"F37117",8
"3269",1991,"F37119",6
"3270",1991,"F37121",6
"3271",1991,"F37123",6
"3272",1991,"F37125",11
"3273",1991,"F37127",9
"3274",1991,"F37129",7
"3275",1991,"F37131",9
"3276",1991,"F37133",12
"3277",1991,"F37135",9
"3278",1991,"F37137",12
"3279",1991,"F37139",11
"3280",1991,"F37141",7
"3281",1991,"F37143",11
"3282",1991,"F37145",7
"3283",1991,"F37147",10
"3284",1991,"F37149",7
"3285",1991,"F37151",8
"3286",1991,"F37153",10
"3287",1991,"F37155",10
"3288",1991,"F37157",6
"3289",1991,"F37159",5
"3290",1991,"F37161",8
"3291",1991,"F37163",10
"3292",1991,"F37165",8
"3293",1991,"F37167",7
"3294",1991,"F37169",7
"3295",1991,"F37171",5
"3296",1991,"F37173",8
"3297",1991,"F37175",10
"3298",1991,"F37177",9
"3299",1991,"F37179",10
"3300",1991,"F37181",4
"3301",1991,"F37183",7
"3302",1991,"F37185",6
"3303",1991,"F37187",10
"3304",1991,"F37189",5
"3305",1991,"F37191",11
"3306",1991,"F37193",5
"3307",1991,"F37195",6
"3308",1991,"F37197",5
"3309",1991,"F37199",7
"3310",1991,"F45001",9
"3311",1991,"F45003",13
"3312",1991,"F45005",12
"3313",1991,"F45007",8
"3314",1991,"F45009",10
"3315",1991,"F45011",9
"3316",1991,"F45013",14
"3317",1991,"F45015",7
"3318",1991,"F45017",14
"3319",1991,"F45019",9
"3320",1991,"F45021",8
"3321",1991,"F45023",10
"3322",1991,"F45025",10
"3323",1991,"F45027",13
"3324",1991,"F45029",11
"3325",1991,"F45031",4
"3326",1991,"F45033",12
"3327",1991,"F45035",11
"3328",1991,"F45037",10
"3329",1991,"F45039",7
"3330",1991,"F45041",10
"3331",1991,"F45043",4
"3332",1991,"F45045",12
"3333",1991,"F45047",9
"3334",1991,"F45049",12
"3335",1991,"F45051",9
"3336",1991,"F45053",17
"3337",1991,"F45055",9
"3338",1991,"F45057",10
"3339",1991,"F45059",12
"3340",1991,"F45061",9
"3341",1991,"F45063",11
"3342",1991,"F45065",11
"3343",1991,"F45067",9
"3344",1991,"F45069",9
"3345",1991,"F45071",12
"3346",1991,"F45073",9
"3347",1991,"F45075",13
"3348",1991,"F45077",12
"3349",1991,"F45079",10
"3350",1991,"F45081",9
"3351",1991,"F45083",12
"3352",1991,"F45085",13
"3353",1991,"F45087",11
"3354",1991,"F45089",6
"3355",1991,"F45091",11
"3356",1992,"F13001",12
"3357",1992,"F13003",12
"3358",1992,"F13005",15
"3359",1992,"F13007",7
"3360",1992,"F13009",8
"3361",1992,"F13011",13
"3362",1992,"F13013",10
"3363",1992,"F13015",10
"3364",1992,"F13017",12
"3365",1992,"F13019",9
"3366",1992,"F13021",10
"3367",1992,"F13023",8
"3368",1992,"F13025",13
"3369",1992,"F13027",12
"3370",1992,"F13029",9
"3371",1992,"F13031",14
"3372",1992,"F13033",19
"3373",1992,"F13035",7
"3374",1992,"F13037",7
"3375",1992,"F13039",12
"3376",1992,"F13043",16
"3377",1992,"F13045",7
"3378",1992,"F13047",5
"3379",1992,"F13049",17
"3380",1992,"F13051",9
"3381",1992,"F13053",9
"3382",1992,"F13055",14
"3383",1992,"F13057",9
"3384",1992,"F13059",12
"3385",1992,"F13061",6
"3386",1992,"F13063",8
"3387",1992,"F13065",12
"3388",1992,"F13067",9
"3389",1992,"F13069",12
"3390",1992,"F13071",9
"3391",1992,"F13073",10
"3392",1992,"F13075",9
"3393",1992,"F13077",10
"3394",1992,"F13079",7
"3395",1992,"F13081",6
"3396",1992,"F13083",11
"3397",1992,"F13085",11
"3398",1992,"F13087",9
"3399",1992,"F13089",9
"3400",1992,"F13091",10
"3401",1992,"F13093",7
"3402",1992,"F13095",5
"3403",1992,"F13097",11
"3404",1992,"F13099",9
"3405",1992,"F13101",7
"3406",1992,"F13103",13
"3407",1992,"F13105",10
"3408",1992,"F13107",11
"3409",1992,"F13109",11
"3410",1992,"F13111",14
"3411",1992,"F13113",7
"3412",1992,"F13115",11
"3413",1992,"F13117",12
"3414",1992,"F13119",10
"3415",1992,"F13121",8
"3416",1992,"F13123",11
"3417",1992,"F13125",14
"3418",1992,"F13127",11
"3419",1992,"F13129",8
"3420",1992,"F13131",10
"3421",1992,"F13133",13
"3422",1992,"F13135",11
"3423",1992,"F13137",9
"3424",1992,"F13139",13
"3425",1992,"F13141",9
"3426",1992,"F13143",9
"3427",1992,"F13145",9
"3428",1992,"F13147",11
"3429",1992,"F13149",9
"3430",1992,"F13151",8
"3431",1992,"F13153",8
"3432",1992,"F13155",8
"3433",1992,"F13157",13
"3434",1992,"F13159",12
"3435",1992,"F13161",10
"3436",1992,"F13163",13
"3437",1992,"F13165",14
"3438",1992,"F13167",11
"3439",1992,"F13169",6
"3440",1992,"F13171",8
"3441",1992,"F13173",10
"3442",1992,"F13175",11
"3443",1992,"F13177",6
"3444",1992,"F13179",7
"3445",1992,"F13181",7
"3446",1992,"F13183",10
"3447",1992,"F13185",7
"3448",1992,"F13187",12
"3449",1992,"F13189",9
"3450",1992,"F13191",8
"3451",1992,"F13193",8
"3452",1992,"F13195",12
"3453",1992,"F13197",9
"3454",1992,"F13199",11
"3455",1992,"F13201",8
"3456",1992,"F13205",6
"3457",1992,"F13207",7
"3458",1992,"F13209",10
"3459",1992,"F13211",12
"3460",1992,"F13213",10
"3461",1992,"F13215",8
"3462",1992,"F13217",10
"3463",1992,"F13219",15
"3464",1992,"F13221",11
"3465",1992,"F13223",9
"3466",1992,"F13225",8
"3467",1992,"F13227",9
"3468",1992,"F13229",11
"3469",1992,"F13231",7
"3470",1992,"F13233",12
"3471",1992,"F13235",6
"3472",1992,"F13237",11
"3473",1992,"F13239",6
"3474",1992,"F13241",15
"3475",1992,"F13243",10
"3476",1992,"F13245",11
"3477",1992,"F13247",8
"3478",1992,"F13249",6
"3479",1992,"F13251",18
"3480",1992,"F13253",9
"3481",1992,"F13255",10
"3482",1992,"F13257",12
"3483",1992,"F13259",8
"3484",1992,"F13261",9
"3485",1992,"F13263",10
"3486",1992,"F13265",11
"3487",1992,"F13267",11
"3488",1992,"F13269",12
"3489",1992,"F13271",9
"3490",1992,"F13273",7
"3491",1992,"F13275",8
"3492",1992,"F13277",5
"3493",1992,"F13279",13
"3494",1992,"F13281",16
"3495",1992,"F13283",12
"3496",1992,"F13285",10
"3497",1992,"F13287",7
"3498",1992,"F13289",8
"3499",1992,"F13291",13
"3500",1992,"F13293",8
"3501",1992,"F13295",10
"3502",1992,"F13297",13
"3503",1992,"F13299",14
"3504",1992,"F13301",10
"3505",1992,"F13303",12
"3506",1992,"F13305",10
"3507",1992,"F13307",5
"3508",1992,"F13309",11
"3509",1992,"F13311",12
"3510",1992,"F13313",9
"3511",1992,"F13315",9
"3512",1992,"F13317",9
"3513",1992,"F13319",7
"3514",1992,"F13321",5
"3515",1992,"F37001",6
"3516",1992,"F37003",11
"3517",1992,"F37005",11
"3518",1992,"F37007",13
"3519",1992,"F37009",13
"3520",1992,"F37011",18
"3521",1992,"F37013",9
"3522",1992,"F37015",12
"3523",1992,"F37017",14
"3524",1992,"F37019",17
"3525",1992,"F37021",16
"3526",1992,"F37023",16
"3527",1992,"F37025",9
"3528",1992,"F37027",15
"3529",1992,"F37029",10
"3530",1992,"F37031",12
"3531",1992,"F37033",5
"3532",1992,"F37035",13
"3533",1992,"F37037",8
"3534",1992,"F37039",10
"3535",1992,"F37041",9
"3536",1992,"F37043",12
"3537",1992,"F37045",19
"3538",1992,"F37047",16
"3539",1992,"F37049",10
"3540",1992,"F37051",11
"3541",1992,"F37053",11
"3542",1992,"F37055",15
"3543",1992,"F37057",6
"3544",1992,"F37059",9
"3545",1992,"F37061",9
"3546",1992,"F37063",7
"3547",1992,"F37065",9
"3548",1992,"F37067",7
"3549",1992,"F37069",7
"3550",1992,"F37071",17
"3551",1992,"F37073",12
"3552",1992,"F37075",11
"3553",1992,"F37077",10
"3554",1992,"F37079",10
"3555",1992,"F37081",6
"3556",1992,"F37083",11
"3557",1992,"F37085",11
"3558",1992,"F37087",18
"3559",1992,"F37089",17
"3560",1992,"F37091",14
"3561",1992,"F37093",8
"3562",1992,"F37095",10
"3563",1992,"F37097",12
"3564",1992,"F37099",18
"3565",1992,"F37101",12
"3566",1992,"F37103",11
"3567",1992,"F37105",10
"3568",1992,"F37107",9
"3569",1992,"F37109",16
"3570",1992,"F37111",17
"3571",1992,"F37113",16
"3572",1992,"F37115",13
"3573",1992,"F37117",8
"3574",1992,"F37119",13
"3575",1992,"F37121",21
"3576",1992,"F37123",9
"3577",1992,"F37125",9
"3578",1992,"F37127",10
"3579",1992,"F37129",10
"3580",1992,"F37131",10
"3581",1992,"F37133",12
"3582",1992,"F37135",7
"3583",1992,"F37137",9
"3584",1992,"F37139",7
"3585",1992,"F37141",12
"3586",1992,"F37143",9
"3587",1992,"F37145",7
"3588",1992,"F37147",10
"3589",1992,"F37149",14
"3590",1992,"F37151",7
"3591",1992,"F37153",10
"3592",1992,"F37155",10
"3593",1992,"F37157",6
"3594",1992,"F37159",10
"3595",1992,"F37161",16
"3596",1992,"F37163",12
"3597",1992,"F37165",9
"3598",1992,"F37167",7
"3599",1992,"F37169",11
"3600",1992,"F37171",11
"3601",1992,"F37173",13
"3602",1992,"F37175",18
"3603",1992,"F37177",12
"3604",1992,"F37179",8
"3605",1992,"F37181",8
"3606",1992,"F37183",11
"3607",1992,"F37185",8
"3608",1992,"F37187",8
"3609",1992,"F37189",15
"3610",1992,"F37191",10
"3611",1992,"F37193",12
"3612",1992,"F37195",9
"3613",1992,"F37197",11
"3614",1992,"F37199",16
"3615",1992,"F45001",10
"3616",1992,"F45003",11
"3617",1992,"F45005",15
"3618",1992,"F45007",14
"3619",1992,"F45009",16
"3620",1992,"F45011",13
"3621",1992,"F45013",9
"3622",1992,"F45015",12
"3623",1992,"F45017",11
"3624",1992,"F45019",16
"3625",1992,"F45021",12
"3626",1992,"F45023",12
"3627",1992,"F45025",9
"3628",1992,"F45027",8
"3629",1992,"F45029",13
"3630",1992,"F45031",12
"3631",1992,"F45033",13
"3632",1992,"F45035",13
"3633",1992,"F45037",11
"3634",1992,"F45039",11
"3635",1992,"F45041",13
"3636",1992,"F45043",16
"3637",1992,"F45045",18
"3638",1992,"F45047",9
"3639",1992,"F45049",17
"3640",1992,"F45051",18
"3641",1992,"F45053",14
"3642",1992,"F45055",7
"3643",1992,"F45057",7
"3644",1992,"F45059",13
"3645",1992,"F45061",9
"3646",1992,"F45063",9
"3647",1992,"F45065",7
"3648",1992,"F45067",15
"3649",1992,"F45069",11
"3650",1992,"F45071",11
"3651",1992,"F45073",15
"3652",1992,"F45075",13
"3653",1992,"F45077",16
"3654",1992,"F45079",9
"3655",1992,"F45081",13
"3656",1992,"F45083",14
"3657",1992,"F45085",9
"3658",1992,"F45087",10
"3659",1992,"F45089",15
"3660",1992,"F45091",13
"3661",1993,"F13001",4
"3662",1993,"F13003",9
"3663",1993,"F13005",6
"3664",1993,"F13007",7
"3665",1993,"F13009",3
"3666",1993,"F13011",3
"3667",1993,"F13013",3
"3668",1993,"F13015",3
"3669",1993,"F13017",8
"3670",1993,"F13019",13
"3671",1993,"F13021",3
"3672",1993,"F13023",5
"3673",1993,"F13025",8
"3674",1993,"F13027",10
"3675",1993,"F13029",6
"3676",1993,"F13031",7
"3677",1993,"F13033",3
"3678",1993,"F13035",2
"3679",1993,"F13037",7
"3680",1993,"F13039",10
"3681",1993,"F13043",3
"3682",1993,"F13045",5
"3683",1993,"F13047",4
"3684",1993,"F13049",8
"3685",1993,"F13051",6
"3686",1993,"F13053",4
"3687",1993,"F13055",4
"3688",1993,"F13057",4
"3689",1993,"F13059",2
"3690",1993,"F13061",2
"3691",1993,"F13063",3
"3692",1993,"F13065",12
"3693",1993,"F13067",5
"3694",1993,"F13069",9
"3695",1993,"F13071",9
"3696",1993,"F13073",3
"3697",1993,"F13075",13
"3698",1993,"F13077",6
"3699",1993,"F13079",3
"3700",1993,"F13081",8
"3701",1993,"F13083",3
"3702",1993,"F13085",3
"3703",1993,"F13087",10
"3704",1993,"F13089",4
"3705",1993,"F13091",8
"3706",1993,"F13093",8
"3707",1993,"F13095",5
"3708",1993,"F13097",3
"3709",1993,"F13099",5
"3710",1993,"F13101",12
"3711",1993,"F13103",6
"3712",1993,"F13105",5
"3713",1993,"F13107",3
"3714",1993,"F13109",8
"3715",1993,"F13111",4
"3716",1993,"F13113",3
"3717",1993,"F13115",4
"3718",1993,"F13117",3
"3719",1993,"F13119",3
"3720",1993,"F13121",5
"3721",1993,"F13123",4
"3722",1993,"F13125",4
"3723",1993,"F13127",11
"3724",1993,"F13129",4
"3725",1993,"F13131",8
"3726",1993,"F13133",2
"3727",1993,"F13135",5
"3728",1993,"F13137",5
"3729",1993,"F13139",5
"3730",1993,"F13141",4
"3731",1993,"F13143",3
"3732",1993,"F13145",6
"3733",1993,"F13147",2
"3734",1993,"F13149",4
"3735",1993,"F13151",2
"3736",1993,"F13153",3
"3737",1993,"F13155",10
"3738",1993,"F13157",2
"3739",1993,"F13159",1
"3740",1993,"F13161",3
"3741",1993,"F13163",4
"3742",1993,"F13165",7
"3743",1993,"F13167",2
"3744",1993,"F13169",2
"3745",1993,"F13171",5
"3746",1993,"F13173",11
"3747",1993,"F13175",4
"3748",1993,"F13177",6
"3749",1993,"F13179",3
"3750",1993,"F13181",5
"3751",1993,"F13183",4
"3752",1993,"F13185",10
"3753",1993,"F13187",3
"3754",1993,"F13189",3
"3755",1993,"F13191",12
"3756",1993,"F13193",8
"3757",1993,"F13195",3
"3758",1993,"F13197",5
"3759",1993,"F13199",5
"3760",1993,"F13201",7
"3761",1993,"F13205",8
"3762",1993,"F13207",5
"3763",1993,"F13209",6
"3764",1993,"F13211",2
"3765",1993,"F13213",3
"3766",1993,"F13215",5
"3767",1993,"F13217",1
"3768",1993,"F13219",4
"3769",1993,"F13221",2
"3770",1993,"F13223",4
"3771",1993,"F13225",4
"3772",1993,"F13227",3
"3773",1993,"F13229",9
"3774",1993,"F13231",4
"3775",1993,"F13233",4
"3776",1993,"F13235",7
"3777",1993,"F13237",2
"3778",1993,"F13239",3
"3779",1993,"F13241",4
"3780",1993,"F13243",2
"3781",1993,"F13245",2
"3782",1993,"F13247",1
"3783",1993,"F13249",3
"3784",1993,"F13251",5
"3785",1993,"F13253",10
"3786",1993,"F13255",1
"3787",1993,"F13257",6
"3788",1993,"F13259",4
"3789",1993,"F13261",5
"3790",1993,"F13263",6
"3791",1993,"F13265",2
"3792",1993,"F13267",5
"3793",1993,"F13269",2
"3794",1993,"F13271",6
"3795",1993,"F13273",4
"3796",1993,"F13275",8
"3797",1993,"F13277",10
"3798",1993,"F13279",2
"3799",1993,"F13281",6
"3800",1993,"F13283",2
"3801",1993,"F13285",4
"3802",1993,"F13287",10
"3803",1993,"F13289",5
"3804",1993,"F13291",6
"3805",1993,"F13293",4
"3806",1993,"F13295",4
"3807",1993,"F13297",1
"3808",1993,"F13299",10
"3809",1993,"F13301",6
"3810",1993,"F13303",3
"3811",1993,"F13305",9
"3812",1993,"F13307",4
"3813",1993,"F13309",6
"3814",1993,"F13311",7
"3815",1993,"F13313",3
"3816",1993,"F13315",9
"3817",1993,"F13317",6
"3818",1993,"F13319",5
"3819",1993,"F13321",8
"3820",1993,"F37001",7
"3821",1993,"F37003",1
"3822",1993,"F37005",5
"3823",1993,"F37007",5
"3824",1993,"F37009",5
"3825",1993,"F37011",3
"3826",1993,"F37013",5
"3827",1993,"F37015",2
"3828",1993,"F37017",7
"3829",1993,"F37019",9
"3830",1993,"F37021",6
"3831",1993,"F37023",4
"3832",1993,"F37025",6
"3833",1993,"F37027",4
"3834",1993,"F37029",6
"3835",1993,"F37031",7
"3836",1993,"F37033",4
"3837",1993,"F37035",4
"3838",1993,"F37037",6
"3839",1993,"F37039",5
"3840",1993,"F37041",7
"3841",1993,"F37043",7
"3842",1993,"F37045",3
"3843",1993,"F37047",10
"3844",1993,"F37049",8
"3845",1993,"F37051",5
"3846",1993,"F37053",5
"3847",1993,"F37055",6
"3848",1993,"F37057",4
"3849",1993,"F37059",4
"3850",1993,"F37061",8
"3851",1993,"F37063",6
"3852",1993,"F37065",7
"3853",1993,"F37067",4
"3854",1993,"F37069",5
"3855",1993,"F37071",5
"3856",1993,"F37073",3
"3857",1993,"F37075",7
"3858",1993,"F37077",6
"3859",1993,"F37079",7
"3860",1993,"F37081",6
"3861",1993,"F37083",6
"3862",1993,"F37085",5
"3863",1993,"F37087",6
"3864",1993,"F37089",7
"3865",1993,"F37091",5
"3866",1993,"F37093",5
"3867",1993,"F37095",10
"3868",1993,"F37097",3
"3869",1993,"F37099",4
"3870",1993,"F37101",5
"3871",1993,"F37103",8
"3872",1993,"F37105",3
"3873",1993,"F37107",10
"3874",1993,"F37109",4
"3875",1993,"F37111",5
"3876",1993,"F37113",5
"3877",1993,"F37115",5
"3878",1993,"F37117",6
"3879",1993,"F37119",5
"3880",1993,"F37121",2
"3881",1993,"F37123",2
"3882",1993,"F37125",5
"3883",1993,"F37127",6
"3884",1993,"F37129",7
"3885",1993,"F37131",8
"3886",1993,"F37133",7
"3887",1993,"F37135",7
"3888",1993,"F37137",7
"3889",1993,"F37139",6
"3890",1993,"F37141",5
"3891",1993,"F37143",5
"3892",1993,"F37145",3
"3893",1993,"F37147",7
"3894",1993,"F37149",4
"3895",1993,"F37151",3
"3896",1993,"F37153",6
"3897",1993,"F37155",8
"3898",1993,"F37157",5
"3899",1993,"F37159",4
"3900",1993,"F37161",2
"3901",1993,"F37163",8
"3902",1993,"F37165",7
"3903",1993,"F37167",4
"3904",1993,"F37169",11
"3905",1993,"F37171",7
"3906",1993,"F37173",7
"3907",1993,"F37175",6
"3908",1993,"F37177",4
"3909",1993,"F37179",5
"3910",1993,"F37181",5
"3911",1993,"F37183",6
"3912",1993,"F37185",5
"3913",1993,"F37187",6
"3914",1993,"F37189",1
"3915",1993,"F37191",6
"3916",1993,"F37193",4
"3917",1993,"F37195",6
"3918",1993,"F37197",4
"3919",1993,"F37199",4
"3920",1993,"F45001",6
"3921",1993,"F45003",3
"3922",1993,"F45005",7
"3923",1993,"F45007",4
"3924",1993,"F45009",9
"3925",1993,"F45011",3
"3926",1993,"F45013",8
"3927",1993,"F45015",5
"3928",1993,"F45017",5
"3929",1993,"F45019",6
"3930",1993,"F45021",2
"3931",1993,"F45023",6
"3932",1993,"F45025",5
"3933",1993,"F45027",6
"3934",1993,"F45029",6
"3935",1993,"F45031",4
"3936",1993,"F45033",5
"3937",1993,"F45035",4
"3938",1993,"F45037",6
"3939",1993,"F45039",7
"3940",1993,"F45041",6
"3941",1993,"F45043",7
"3942",1993,"F45045",4
"3943",1993,"F45047",4
"3944",1993,"F45049",9
"3945",1993,"F45051",8
"3946",1993,"F45053",7
"3947",1993,"F45055",8
"3948",1993,"F45057",7
"3949",1993,"F45059",3
"3950",1993,"F45061",5
"3951",1993,"F45063",8
"3952",1993,"F45065",3
"3953",1993,"F45067",7
"3954",1993,"F45069",4
"3955",1993,"F45071",5
"3956",1993,"F45073",3
"3957",1993,"F45075",6
"3958",1993,"F45077",4
"3959",1993,"F45079",9
"3960",1993,"F45081",4
"3961",1993,"F45083",2
"3962",1993,"F45085",7
"3963",1993,"F45087",3
"3964",1993,"F45089",8
"3965",1993,"F45091",5
"3966",1994,"F13001",10
"3967",1994,"F13003",11
"3968",1994,"F13005",10
"3969",1994,"F13007",15
"3970",1994,"F13009",16
"3971",1994,"F13011",12
"3972",1994,"F13013",14
"3973",1994,"F13015",13
"3974",1994,"F13017",11
"3975",1994,"F13019",18
"3976",1994,"F13021",11
"3977",1994,"F13023",16
"3978",1994,"F13025",9
"3979",1994,"F13027",18
